1,-26.2800549594
2,-30.8804557107
3,-28.2881525213
4,-27.4465512362
5,-29.0411623174
6,-27.0092953769
7,-24.396678231
8,-25.2928567366
9,-25.1334193837
10,-27.2441232855
11,-25.0112086209
12,-32.6330002871
13,-24.916429693
14,-28.320274353
15,-25.8132799322
16,-24.3679622303
17,-25.9546900663
18,-29.0223516984
19,-28.1533789201
20,-18.7885076349
21,-29.2336526351
22,-28.1732215881
23,-24.5198610479
24,-35.0961529125
25,-25.1721992493
26,-29.0891945579
27,-26.3986781727
28,-26.2419991927
29,-29.170791626
30,-33.8769930059
31,-34.9259213534
32,-22.9493720315
33,-26.9459644664
34,-27.1521526683
35,-20.4905364297
36,-25.1667244651
37,-27.8674656261
38,-27.1496855996
39,-25.3350580389
40,-27.9926046892
41,-29.10604685
42,-25.2990497242
43,-30.189766277
44,-26.828747836
45,-24.3046257713
46,-27.5929572366
47,-13.9463924061
48,-27.2262316617
49,-25.4586722634
50,-25.2283675454
51,-37.4248889576
52,-25.3049201965
53,-28.3864829324
54,-26.8956895308
55,-29.2007706382
56,-25.4299496737
57,-30.0805986578
58,-25.1485304399
59,-27.7153351524
60,-28.0423032587
61,-25.1528840498
62,-29.4823826877
63,-24.1617684798
64,-42.5295299183
65,-26.2572246898
66,-27.2895708951
67,-23.7500093633
68,-25.9735318964
69,-17.9045533267
70,-25.1021985141
71,-26.2120898854
72,-24.5229114186
73,-29.9842525829
74,-29.7461051941
75,-29.1487461437
76,-31.7706118497
77,-29.1469085
78,-39.3693181818
79,-29.3508841775
80,-24.0569940047
81,-23.6748539318
82,-23.7984383323
83,-34.587570884
84,-26.3827854503
85,-27.6567847512
86,-29.5965909091
87,-26.3347625732
88,-27.2727869207
89,-32.1302056746
90,-27.8517161283
91,-28.9784067327
92,-26.9581649087
93,-27.5603880449
94,-28.2573075728
95,-14.2109933333
96,-27.0949859619
97,-26.9627997658
98,-27.94385806
99,-25.9507921392
100,-25.4116592407
101,-24.2006430192
102,-24.3415024497
103,-27.1970301541
104,-29.8686533841
105,-27.3822274642
106,-24.3192461187
107,-20.1250756004
108,-24.1642615578
109,-24.1751428084
110,-27.0094105114
111,-24.4475780834
112,-26.8778010282
113,-24.1955934004
114,-28.2882593328
115,-24.0595179471
116,-24.2419170033
117,-29.8275406577
118,-24.2471577037
119,-27.3109845248
120,-29.1838458668
121,-29.7969759161
122,-12.9887457761
123,-31.5323971835
124,-14.5516683405
125,-25.133249803
126,-21.5161876678
127,-32.6803925254
128,-30.1853811091
129,-31.514531569
130,-25.2077830922
131,-26.2882229198
132,-28.1777319475
133,-29.382456346
134,-27.3656872836
135,-29.8667026867
136,-25.2583701394
137,-16.6042648662
138,-31.0356091586
139,-37.416214336
140,-27.9101916226
141,-25.2170819369
142,-23.3583183289
143,-11.6857207905
144,-29.9499062625
145,-27.2889827381
146,-27.0577503551
147,-26.9962907271
148,-30.0421128706
149,-25.2777800127
150,-28.3256950378
151,-29.961167769
152,-24.9463500977
153,-34.9369319569
154,-25.97826871
155,-28.0924779719
156,-11.7309155898
157,-26.241726962
158,-25.0758639249
159,-24.3657049699
160,-28.4276861711
161,-26.311035503
162,-28.0423424461
163,-27.143782529
164,-24.1501166604
165,-29.3794475902
166,-16.7661550695
167,-29.0115359913
168,-29.5214857622
169,-29.7562026978
170,-27.2318226207
171,-28.0558898232
172,-30.0610795455
173,-21.766643871
174,-30.1392631531
175,-26.8715053905
176,-29.195231351
177,-28.7296839627
178,-25.3037688515
179,-22.2350633795
180,-28.9332660328
181,-25.7253015692
182,-27.4817778847
183,-30.0561384721
184,-29.0404073542
185,-32.1572827426
186,-24.4431689869
187,-14.6958222823
188,-25.2586978566
189,-30.4222849066
190,-24.2883852178
191,-31.4498942982
192,-28.244379217
193,-24.4122304049
194,-26.0444519737
195,-28.0899124146
196,-26.2470113581
197,-27.9207094366
198,-24.2396302657
199,-28.4419968345
200,-27.9478052313
201,-25.5051630194
202,-27.8585066362
203,-31.1868865273
204,-25.1182563088
205,-29.9741651362
206,-30.0163067904
