2,-30.254135825417258
3,-28.874664306640625
4,-28.579722317782316
5,-13.5559345592152
6,-24.233508023348723
7,-30.005596160888672
8,-35.359616713090375
9,-10.799641002308238
10,-25.733286770907316
11,-24.272808074951172
12,-31.79516636241566
13,-25.715057719837535
14,-13.130304163152521
15,-33.35263720425692
16,-33.70482427423651
17,-28.993859724564985
18,-31.8447959206321
19,-27.9728310324929
20,-24.427778764204547
21,-33.72896402532404
22,-36.773703661831945
23,-24.10438398881392
24,-24.40436588634144
25,-9.723996942693537
26,-23.978832244873047
27,-28.325875368985262
28,-25.178089488636363
29,-28.0403244712136
30,-26.175276669588957
31,-30.67563039606268
32,-33.832231695001774
33,-23.686425642533735
34,-26.288340135054156
35,-28.6376259543679
36,-28.81314260309393
37,-27.704050237482242
38,-26.223921342329547
39,-25.721091530539773
40,-24.107879985462535
41,-27.945323944091797
42,-26.928123820911754
43,-29.636241912841797
44,-31.8704570423473
45,-25.74302257191051
46,-26.024615201083098
47,-29.701916781338777
48,-33.54107457941229
49,-28.223626917058773
50,-23.751190185546875
51,-10.785699150779031
52,-26.05592797019265
53,-26.17315465753729
54,-20.719846031882547
55,-23.816618485884234
56,-33.779112729159266
57,-26.162228670987215
58,-24.43105038729581
59,-26.457985617897727
60,-28.0925424749201
61,-25.50296367298473
62,-23.884779149835758
63,-16.232954545454547
64,-32.74212455749512
65,-29.832849675958805
66,-23.528841365467418
67,-23.781429290771484
68,-31.402846596457742
69,-28.11788767034357
70,-25.895850441672586
71,-24.319201729514383
72,-16.446590943769976
73,-33.855318242853336
74,-28.010466488924894
75,-33.659160267223015
76,-0.9783430099487305
77,-28.115012775767934
78,-24.18539116599343
79,-27.29363216053356
80,-26.064462141557172
81,-27.722876808860086
82,-25.38121795654297
83,-29.809814453125
84,-28.747241973876953
85,-23.889767039905895
86,-24.12616521661932
87,-28.66558907248757
88,-31.46099784157493
89,-35.47999399358576
90,-27.622108806263316
91,-29.443256031383168
92,-36.08066732233221
93,-27.372832558371805
94,-6.077112457968972
95,-24.04705186323686
96,-24.187400471080434
97,-27.1920578696511
98,-25.96565662730824
99,-26.102274114435367
100,-24.19527157870206
101,-30.473190307617188
102,-24.14875030517578
103,-25.818981864235617
104,-23.938988425514914
105,-28.303706776012074
106,-28.148780822753906
107,-10.78632857582786
108,-23.42808047207919
109,-24.00851752541282
110,-23.901134837757457
111,-10.63218827681108
112,-25.94683803211559
113,-20.127506949684836
114,-29.677161130038176
115,-0.8955413644964044
116,-23.641884543678977
117,-10.924177689985795
118,-31.73266566883434
119,-11.565568230368875
120,-29.946799885142934
121,-26.023278323086824
122,-25.704357147216797
123,-29.38604701649059
124,-16.874655290083453
125,-26.86401471224698
126,-22.287016781893644
127,-17.34189935164018
128,-34.77412171797319
129,-18.499669855291195
130,-24.14355503429066
131,-26.79041290283203
132,-25.740263852206144
133,-26.030167666348543
134,-28.200408588756215
135,-29.766896334561434
136,-24.161785819313742
137,-34.74908169833097
138,-27.06897770274769
139,-12.0473839152943
140,-31.544665249911223
141,-29.987530101429332
142,-23.997317227450285
143,-26.117932406338777
144,-27.931921872225676
145,-27.7944599498402
146,-0.5963858257640492
147,-29.128934686834164
148,-27.985591194846414
149,-23.901152524081144
150,-24.071334145285867
151,-27.864331332120027
152,-25.963667436079547
153,-24.258278586647727
154,-25.626949657093395
155,-8.42260421406139
156,-25.746883045543324
157,-27.776968869295988
158,-21.58463512767445
159,-25.5857214494185
160,-26.823359055952594
161,-28.568769281560726
162,-18.499248851429332
163,-25.809589039195668
164,-27.369056354869496
165,-24.20388516512784
166,-29.79298921064897
167,-28.104599692604758
168,-26.092972842129793
169,-29.57948823408647
170,-25.232244664972477
171,-31.568320187655363
172,-31.53584775057706
